Building_Type,Year_Built,Floor_Area_m2,Orientation,Material,Insulation_Level,Solar_Potential_kWh_m2,Wind_Potential_m_s,Geothermal_Potential,Energy_Demand_kWh,Installation_Area_m2,Carbon_Reduction_%,Payback_Period_Years,Optimal_Solar_Utilization_%
Wooden_House,1821,286,East,Brick,Medium,3.5216196946906795,3.011800688162679,0.8156895082648015,12083,40,24.195179548928692,6.491401455131043,8.62941002417501
Brick_Cottage,1745,72,South,Timber,High,3.505385083826255,2.538799344320288,1.5343745982998447,19855,64,28.911931938244805,9.312646248049955,15.379070063951396
Stone_Villa,1763,141,East,Timber,Medium,5.012403079149803,2.844051865561525,1.8159646042895534,8401,81,37.236180308057214,7.626724860158353,23.361857748760848
Brick_Cottage,1829,164,West,Brick,Medium,4.07358148004357,3.3727259967512953,0.9355428280500214,18636,50,22.572632610128977,11.889353742029943,8.968899998135281
Stone_Villa,1892,153,West,Thatch,Medium,3.573544568606389,3.426157566066447,0.6230161118122814,8185,61,33.499506706580846,5.2123747277282275,14.223305476432927
Brick_Cottage,1880,167,North,Stone,High,5.356266757618019,4.349000694041606,0.9477396471124448,15386,31,18.050193738239724,11.990187175555803,6.746225188462973
Wooden_House,1991,54,North,Thatch,High,7.272247589627886,4.250459688294537,1.5085427868982917,19318,84,30.93915372770841,9.365394830029214,24.12422457358926
Thatched_Hut,1981,261,West,Thatch,Medium,4.795278299609725,3.3704534136684057,0.9931401913316749,10285,92,10.047382632337357,8.910948962172675,23.489413616113136
Wooden_House,1728,153,South,Timber,Low,6.144562713714786,4.537002047296314,0.9171682513307051,14354,22,36.145216404719044,5.41658709794782,8.767370542155842
Thatched_Hut,1848,297,South,Stone,Medium,6.108941412529763,2.3427114157741875,0.7766527858763974,11772,28,10.911387398633876,6.913302136661235,6.329157637135204
Brick_Cottage,1966,157,East,Stone,High,4.504320414660671,2.7660600506867046,1.2462746403116503,13490,70,31.382612642877525,11.472638818041169,20.990361291526625
Stone_Villa,1995,114,West,Thatch,Medium,6.101700995295458,4.483929390506755,0.9139232422357814,8347,35,11.387745677838517,7.47972202232471,14.687329982893425
Wooden_House,1710,170,West,Brick,High,4.349335897147565,3.1339821158784593,1.5965155237092248,15131,97,17.987370981820103,9.631572403270756,23.15062696271963
Thatched_Hut,1863,79,South,Thatch,High,3.988029654307556,4.943544676381526,0.6149336029883041,5788,22,24.916072106696593,11.996474452931052,11.386133297129035
Wooden_House,1812,198,South,Brick,High,6.30553314223876,3.3987598445835063,1.4960495496669763,9945,43,22.59816056044715,6.841487996834788,14.243947805816237
Thatched_Hut,1886,133,West,Stone,Medium,3.953763268415667,4.375806868891292,0.8563400218516548,19513,92,15.755083438030317,9.032566153101456,22.480479467468825
Wooden_House,1994,247,North,Thatch,High,7.487636874357421,3.206921124147116,1.2339188915774046,7889,32,20.01444735127712,9.875064548915493,9.056810277958462
Thatched_Hut,1931,199,West,Timber,High,4.233809604600918,3.2748605571872913,0.9291348830468908,14569,21,31.831191101829013,6.152390725957906,7.599221237282315
Thatched_Hut,1926,259,West,Thatch,Medium,5.87656745102583,3.1486494418525504,1.5841530140161935,10273,90,30.077712777389447,6.040707945873274,19.179270053971152
Brick_Cottage,1797,249,South,Stone,High,5.1454982856503575,4.157226861532435,1.917960560377455,15141,40,12.154437512917472,8.194155381607214,13.376861965446716
Thatched_Hut,1754,280,South,Timber,Medium,4.005545689622668,3.6425536521799833,1.8756151692047198,8272,38,32.419474767186585,7.700687652315025,15.615173099938989
Brick_Cottage,1810,81,North,Timber,High,3.6113756303096536,4.831334334105107,1.3751393227161366,14069,66,11.59137643591085,9.999508058001197,15.399305184086792
Thatched_Hut,1851,210,North,Brick,Low,5.990929129171333,2.7526709496023143,1.1939154548854676,10234,41,26.28779167299353,5.486561400140104,11.163404536310983
Stone_Villa,1945,294,East,Timber,Low,6.727030255156505,2.301688196250333,1.7274507641590726,16934,94,17.801882441265718,11.805166366184832,18.122833352211522
Stone_Villa,1768,65,West,Timber,High,6.868062646026976,3.1797844552976455,1.524989543941595,14769,52,27.630703826794566,5.099938871800827,13.228676228385925
Stone_Villa,1988,253,South,Thatch,Low,5.430853892307738,3.850138122940328,0.7753461713253993,11902,51,17.839851878227055,9.209217770353058,10.411672788424397
Thatched_Hut,1949,87,North,Stone,Medium,6.609821868729542,4.582396810746485,1.7313788204195004,16331,83,39.54873908877493,8.938428171071719,23.207378050663653
Brick_Cottage,1735,293,East,Brick,Low,6.1913885339541785,3.038590660040983,1.1433265840920652,12612,58,19.291845511825954,5.943010116088081,19.886651448578114
Brick_Cottage,1938,275,East,Thatch,High,6.397018109996533,3.961360253373385,0.7834784899567626,7492,91,17.25881907023488,6.056411878994709,17.395827455802625
Thatched_Hut,1847,191,South,Timber,High,5.470396020887256,3.0505960430696573,0.9226960255947387,15947,61,18.35395872746038,10.548742414562387,9.67106839622167
Stone_Villa,1926,85,South,Timber,Medium,6.033646960968508,3.8516587489833745,0.9012905453725135,11745,28,36.89418571777886,11.212937208888782,11.065474053627643
Stone_Villa,1943,274,East,Brick,High,6.722103654304227,4.654423841091953,1.27881046190519,18934,44,29.086564860080344,6.981118761186387,11.514089181720024
Brick_Cottage,1900,200,North,Stone,Medium,5.091536702228092,2.694072926778227,0.8515551360168132,15095,21,31.92052292262329,8.06574774773798,12.13015451721835
Stone_Villa,1853,163,East,Brick,Low,6.723915603470335,3.2127249263211173,0.6853497311023642,14574,38,37.540315302830514,7.484965287268475,11.491499353622693
Wooden_House,1772,286,West,Thatch,Low,5.868067371156251,4.97979558928924,0.6855362759206411,9240,39,37.35617454535023,5.507829090906563,11.26546132722073
Brick_Cottage,1900,115,West,Brick,Medium,4.1636040974831445,4.605671084748383,1.3749142957086449,7322,89,32.16837539736183,9.712429722110667,18.851259856238592
Stone_Villa,1995,154,South,Timber,Medium,3.5987366288983385,3.693919573688606,1.6021389332740679,15748,36,15.934732865239686,10.77635054363983,4.8860997649276126
Brick_Cottage,1716,134,North,Thatch,High,4.951014401596608,3.5498827755628257,0.9822995132575112,10298,87,35.30119962025016,7.13415550173845,22.794100805246735
Wooden_House,1828,51,North,Timber,Low,5.686785313185359,2.853801146914043,0.5519760647210257,6861,22,16.11328102573191,11.931230555415027,3.150610671424966
Brick_Cottage,1916,268,West,Stone,Medium,6.8592814088139535,3.5516282830805883,0.6908373304055161,19142,70,32.28696442295296,5.530960900976485,18.798456564409886
Brick_Cottage,1760,298,East,Timber,Low,4.009942720560985,4.544544494839841,1.8720418405055856,11620,45,30.56809199634623,9.632534996701647,11.744994083131274
Brick_Cottage,1803,250,South,Timber,Medium,6.700825390734316,4.055523539833342,1.2403154893841795,15058,75,32.7666655042134,8.137596101682622,15.204480494231717
Brick_Cottage,1741,242,East,Brick,Low,6.952036184268907,2.8701320845339597,1.1803592144227621,9047,83,25.98057042141447,8.12621330774659,16.216905270938007
Wooden_House,1724,124,East,Timber,High,4.102749948003336,2.604391763160599,0.5570737674651364,12581,27,29.161785467476587,8.203519312234782,8.928976545870663
Thatched_Hut,1738,116,East,Thatch,Low,6.906377277216876,2.7956256109904873,1.5929555334753487,12320,56,38.59960241302766,6.810772416609999,19.111341718880528
Brick_Cottage,1990,229,North,Thatch,Low,7.465814271371168,2.5092776041784797,1.2921021213981183,16367,46,13.032657825226448,10.008939791325627,16.655809782747152
Brick_Cottage,1830,239,West,Stone,Low,6.407355324192951,2.286922088071148,0.8031214041297812,6098,64,19.2654182434486,10.051035682595188,12.711205191491848
Stone_Villa,1928,200,North,Thatch,Low,6.639078727299951,3.257408523326165,0.6651106402715858,10247,23,28.340710392951472,6.976779770740789,5.390842543157792
Brick_Cottage,1807,203,West,Brick,Low,7.477661070235493,2.339898813194803,1.0750817954479976,6734,56,38.92162390394468,10.84714522600915,12.182442949581894
Stone_Villa,1871,245,South,Stone,High,5.921925002103782,2.515737673181313,1.7557429462925385,9663,90,12.867233429878034,7.21791460555231,20.164518752058733
Thatched_Hut,1801,259,South,Thatch,Medium,4.731545528064998,3.6419740530184583,1.7979418388015367,10909,52,10.676476645902593,10.075651867905796,13.049763728401167
Wooden_House,1711,104,East,Brick,Low,6.850123336304223,2.493797821098724,1.4042695705934547,8416,50,11.67248795410984,5.846998372584465,16.828444356558844
Wooden_House,1974,55,West,Thatch,High,5.957943110046525,2.1916393022927085,1.591304640845214,17818,74,11.572170593835963,6.1809114996262196,19.52645513741293
Thatched_Hut,1800,212,West,Thatch,Low,5.824781694883827,2.9521665500836556,0.6727336811043055,11302,31,37.23447573332213,7.2105695115577575,8.47733240921115
Wooden_House,1743,199,West,Timber,Low,4.5145422220561535,2.6609572958659027,1.3821890982017822,18849,30,31.63773723801474,9.15711637367503,9.207325224057335
Thatched_Hut,1716,220,East,Thatch,Medium,6.525337078331546,3.5459155639831303,1.5004485552307727,12593,91,30.313190985888347,9.518580398350895,26.69373502117098
Thatched_Hut,1756,192,East,Thatch,Low,3.826669103440385,2.307101253749628,0.8010692643706883,5680,51,25.677184607854286,7.774493203772324,11.39356499652487
Thatched_Hut,1711,135,South,Brick,High,7.197148283178645,4.255312363048935,1.8202320993653884,13163,76,33.45857850916455,5.544874071773599,21.022760829070375
Wooden_House,1779,109,North,Brick,High,4.8032938430819385,4.718700558305416,0.7924951062815296,7070,57,14.669439782847725,7.61544256464907,18.331155733332896
Stone_Villa,1915,150,West,Timber,Medium,4.011098611159962,4.230305521868583,0.9702160397696756,18358,79,21.75823569365312,9.821372611714061,20.364178408339455
Thatched_Hut,1963,293,West,Thatch,Low,5.269466132409676,3.598481112204183,1.4308352705351879,11668,38,24.700127522930305,9.696968227912212,13.242756029332348
Brick_Cottage,1848,283,North,Timber,High,3.6698796370261326,4.582003465366656,1.457525097696096,18016,75,13.312284930301788,6.1213748924381,14.4652333771879
Wooden_House,1780,61,West,Thatch,Low,6.238504777059865,4.084755139344523,1.5490771114810509,13001,33,22.58541128012551,5.05448779188277,10.11387714121721
Thatched_Hut,1914,288,East,Stone,Low,7.110822041781425,2.0316533673505695,0.6680175696023085,14921,52,19.495053377878612,10.270871321072818,9.674163725431228
Thatched_Hut,1897,98,East,Stone,Low,6.849052028554035,3.1822704583235093,1.774196644892833,7191,29,11.06746437380388,5.744577164696706,10.2476156892234
Brick_Cottage,1899,91,West,Timber,Medium,4.009477893791525,4.5528556982204,1.2992706984248898,13859,99,14.102062081877058,5.576444007749998,18.13695799895841
Stone_Villa,1724,215,East,Timber,Low,4.005084548430927,3.037576573925808,1.2069826911576025,14804,83,32.921104695024155,5.018908517839145,24.2499668622096
Stone_Villa,1788,131,East,Timber,High,6.753737929297056,2.1056455205765703,1.9716464367702644,12586,83,10.541137285139333,8.02820928169849,22.570878707022736
Stone_Villa,1967,222,West,Brick,Low,7.197017098412464,4.238538915656817,1.6105674454115295,13872,81,38.02759897289083,8.522847306305701,22.23274999645727
Thatched_Hut,1842,84,South,Brick,High,5.342679319333957,4.406114810848606,0.6770090399290623,14164,87,12.592738973417124,9.463648323040134,15.849544224370966
Thatched_Hut,1758,207,North,Brick,Low,5.495884467655063,2.4817810851299256,1.634808750839361,7846,62,33.977142826103744,7.072446884988101,12.386956971391967
Thatched_Hut,1725,265,East,Timber,High,4.773048165542903,3.6120214905295436,0.6428734009593042,15324,99,36.95849622830413,9.97297301470746,26.854865778086094
Wooden_House,1746,283,South,Thatch,High,7.077060473025655,2.5758663169871774,0.5412058437694773,7463,78,38.23406754551341,6.185323001848591,22.72627722282872
Brick_Cottage,1987,207,East,Stone,Low,6.079611621169423,4.15770325713244,1.1054388429048456,11837,71,36.02431070487918,10.82393037177243,20.78674717419698
Thatched_Hut,1965,255,East,Timber,Low,4.6530063086694735,2.814651365532457,1.990367259228828,15721,38,18.6265011827633,9.002938302233119,8.026636869528119
Brick_Cottage,1715,183,North,Brick,High,4.695131484217006,2.9486453676899904,0.762325904292294,15695,40,19.99261394015431,9.087228763604339,10.624208761842212
Brick_Cottage,1898,116,East,Brick,Medium,7.064800292254409,4.534912560920304,1.508966515290185,9922,41,22.79637095830228,6.468427896453757,15.190093368063184
Stone_Villa,1981,129,North,Timber,Low,3.554536095623286,3.428967056620713,0.760094099309179,9392,28,14.178900682213024,5.518761245102718,7.317038950150398
Wooden_House,1785,56,North,Timber,Medium,4.790906290906554,4.0092633536547435,1.5871804624375792,8183,28,10.668173652016716,8.253073621564699,8.42549801402932
Thatched_Hut,1949,229,North,Brick,Low,5.717426724865476,3.2071191521674027,1.258030502356739,17225,92,36.07364842843104,9.309283663456512,25.901504090664165
Stone_Villa,1969,63,South,Thatch,Low,4.0928698483972985,2.894020571581266,1.5199575651340644,18541,46,26.62386148631369,5.665325210631799,9.927962483367448
Stone_Villa,1816,122,West,Brick,Low,3.868395016798359,3.876434181273984,0.8043097638713519,8167,36,28.26168826534649,11.653741321697167,5.288906964169218
Thatched_Hut,1706,192,South,Brick,Low,6.76110532436224,2.464572722236464,1.618442498780753,7997,63,37.80965424453386,11.862900521629648,17.70717309041663
Brick_Cottage,1836,198,West,Timber,Medium,7.077617554594029,3.118999506700589,1.99342858943406,11521,64,29.95360534340847,8.818196867747444,13.191787645289331
Stone_Villa,1875,212,West,Thatch,Low,6.794425683192758,2.627111112157767,1.4984757509389397,8227,27,30.725605130194403,11.650484086913844,12.205249480900584
Brick_Cottage,1914,115,North,Brick,High,7.095151558949391,4.0873849008222365,1.2402199971093166,11564,99,33.60905945310226,6.2561166630659715,27.649372868509616
Wooden_House,1781,140,East,Brick,High,5.712447884233486,4.8326265150383225,1.8847609829288972,15344,37,13.490453495722114,5.177944796256674,14.38680704709059
Brick_Cottage,1922,179,North,Stone,Medium,6.749032483961368,4.986532904047599,0.5237777633478145,14920,52,20.804864596413744,5.27586674703273,16.19545033255512
Wooden_House,1802,212,East,Timber,Low,5.036170553564402,3.350830431324772,1.5948852789287318,7024,20,39.04623783110099,9.112587355987454,4.272167296218546
Brick_Cottage,1972,259,West,Stone,High,6.165071445916154,2.7575911689093333,1.8331197752207193,5329,95,37.687902343018195,5.431493184057764,22.296548575344517
Stone_Villa,1713,255,North,Stone,Medium,7.455342125556658,3.3284881111529723,0.5925118754314362,7486,25,36.52225888930555,11.70981924776861,13.117251547782354
Stone_Villa,1858,69,East,Brick,Low,4.402910895356509,4.541808229888171,1.1750962556236373,6155,60,23.562655310169173,5.99353247531579,12.030338656767892
Wooden_House,1851,259,South,Timber,High,5.059598985164323,2.61801703565612,0.8070791809249984,15082,74,35.71578860760417,7.133059642370851,21.459571103017282
Thatched_Hut,1807,59,East,Thatch,High,5.420189509240343,4.8562869549587715,1.3497772483817452,9477,24,11.451876458372968,10.75762461398844,9.30635078686456
Wooden_House,1887,74,North,Brick,Medium,4.0520619480802065,3.0255973063944532,1.4743144379054907,7185,78,14.455522727713523,6.5311822617286515,16.06646477301814
Wooden_House,1797,243,South,Thatch,Low,3.824154441860227,4.957410978350914,0.9539347743931326,12086,99,22.419030954521624,6.700779209181994,20.836799208574963
Brick_Cottage,1830,74,East,Thatch,Low,6.818891465286498,4.515826662601887,1.1899725045171512,18130,37,24.501762000463792,9.496162690537128,11.938416206673672
Brick_Cottage,1992,103,East,Timber,High,7.407177491310344,4.4257116024421705,0.9190092279148392,7317,68,17.905214605625705,6.932602619424836,21.32045300988041
Wooden_House,1870,82,East,Stone,High,5.118900255318635,2.9537140213198505,1.0540867466826707,8621,84,20.69430012543362,6.522133438053902,17.363515471726704
Stone_Villa,1882,213,East,Timber,High,3.850599344778613,2.026331635843788,0.7393099350326353,9491,73,14.883283030761064,6.779244000139602,21.07036113586152
Brick_Cottage,1738,144,East,Thatch,Low,3.763247042762306,3.1463987264779636,1.828339165378447,7511,80,24.674020951477218,8.434532495385088,19.65330596565294
Thatched_Hut,1714,63,South,Brick,Medium,7.065272825441195,2.905428108988081,0.5150156158387047,12842,27,33.81529878603584,11.762699109120375,14.882891183022867
Brick_Cottage,1703,114,West,Thatch,Medium,5.35525699891072,2.1121909712263918,1.8236137796656828,13641,22,29.84081180983917,10.825665590928597,3.7927138022067854
Brick_Cottage,1909,159,South,Brick,Low,4.780109266249568,3.516095769517789,1.3575183175246077,14546,44,13.233767420966238,6.99227185192124,7.38059836990475
Thatched_Hut,1860,129,South,Brick,Medium,5.405845084957598,3.2090939338482096,0.9974867662655262,12848,88,24.627448101901482,7.543612459486685,24.523362897906438
Wooden_House,1715,103,South,Timber,High,4.773216378769389,3.9036694032245745,1.5845856881904945,19274,74,30.929391483391747,8.251585753528541,22.276789143056654
Thatched_Hut,1807,287,West,Thatch,Medium,5.45614310123048,3.8635589665822496,1.2616282277939965,10404,59,25.896858896618234,11.852507529118933,14.201842818162616
Wooden_House,1926,174,North,Stone,Medium,6.938225587671747,2.36223990769004,1.2486629871614099,10393,69,21.750267896066468,6.2067332783500095,20.34350468919587
Wooden_House,1869,229,West,Thatch,Medium,5.869205484248383,4.930896638379868,0.6652134243784497,19355,52,28.657432638516347,7.50238172444318,18.375442535542575
Wooden_House,1733,180,South,Thatch,High,6.2786150912407015,2.560794288324341,1.084274038918113,19574,37,39.05915995900827,10.105982657879004,7.855304892133663
Thatched_Hut,1950,276,East,Stone,Low,4.958682704937346,3.335822074294114,0.8615965187851049,6293,76,12.847237292982339,11.747606139882603,17.354048083722976
Wooden_House,1946,218,East,Timber,High,6.454023514042075,3.464352630301205,0.5235438583944194,7465,35,21.70048182242682,6.089726489349664,14.713921306658682
Stone_Villa,1968,183,South,Thatch,Low,6.16646833951749,4.439188391642361,1.04014944617317,16294,99,22.19817559138287,6.59165967936042,22.7662692388727
Thatched_Hut,1840,74,East,Thatch,Low,3.978247991008226,2.2976887882839403,0.6347331941384071,15041,57,27.30901931405113,6.579862720733011,12.827889443886892
Stone_Villa,1973,190,South,Brick,Low,5.790571412462338,3.2859328376255954,0.8852450565877779,8175,60,14.565238056457536,5.146524206444514,18.279571521536397
Wooden_House,1795,166,East,Thatch,Medium,4.526973985239032,3.8855065107086117,0.6387749317746416,12849,26,15.299290896114087,9.228809374866646,5.505520042285957
Brick_Cottage,1926,275,West,Stone,Medium,6.716382678534371,2.6454668648721666,0.6514124383345983,17473,97,18.56084157993564,9.694921519021257,17.707034175301533
Wooden_House,1738,185,North,Brick,Low,5.203750833867758,3.8824036962982182,0.7985169416227824,16391,72,38.676101298055585,9.217681230876774,23.62167517685474
Stone_Villa,1728,198,North,Timber,Low,7.478736660785948,4.770994512648958,1.9997738667296003,14425,82,32.02325743692708,5.4992609258897005,23.16307425241793
Stone_Villa,1944,275,West,Brick,Medium,3.870001751755855,4.992554393518025,0.5032762142858731,14629,51,29.850799050745096,5.484610880219422,17.218337792009265
Thatched_Hut,1935,245,West,Stone,High,6.621391450960634,2.0973532303720273,1.4580089541806078,16544,57,34.508730621827866,6.472705881458868,20.120043234798477
Brick_Cottage,1884,74,South,Stone,Low,6.194806934168626,2.7067646847340328,0.7118655470398361,17222,41,13.827294067500787,7.032061609892402,6.9378247555832395
Thatched_Hut,1971,128,South,Brick,High,6.569995322362821,2.9309213473750924,1.8809422050661637,13444,35,35.77998459171255,10.505805591370333,8.470436995943246
Stone_Villa,1935,117,South,Timber,Medium,4.730119181961825,3.1973783013348984,0.6404493400004438,13210,71,27.84498141662512,6.115731860242448,16.23761816819141
Wooden_House,1938,222,East,Brick,Low,5.468217957529602,2.726771472754302,1.9325947806893549,7759,48,20.059870223768066,5.308645514782725,11.485359748598295
Brick_Cottage,1965,237,South,Timber,High,6.686034078894833,2.6104639836659373,1.416389581225217,10255,35,34.475657672370716,7.757912553991385,13.82686147269534
Wooden_House,1764,61,West,Brick,High,4.43016532648342,4.8636615272525,0.5019021153732354,13414,95,34.076936030458725,7.914745190993442,24.27115643561574
Wooden_House,1876,81,North,Stone,High,4.404132787154609,4.755564808311553,1.8410107968752092,5002,36,35.37125745150182,8.15635136732268,11.253819645361085
Brick_Cottage,1702,177,East,Thatch,Medium,5.7042038131797295,2.1409775030093523,1.2825677020503774,13130,83,13.465537003209464,10.78832480818878,15.753627968360735
Thatched_Hut,1841,145,South,Thatch,Medium,5.5942543181194235,3.0164390648145445,0.8940046029957268,6259,32,39.08083734987328,5.686037904096592,10.787838010130756
Wooden_House,1857,141,East,Timber,High,4.629049881651731,3.21544566103522,1.6509187662734452,13190,91,38.78878461369193,9.927594576953734,22.843824171456006
Stone_Villa,1845,190,East,Timber,High,4.692302602099291,2.71704360399783,1.889998330830305,18141,75,20.724089365052244,7.365618997317036,17.62529009913088
Wooden_House,1992,80,South,Timber,Medium,4.611380652826262,3.8866186909645264,1.2255362347201908,18776,24,11.97682054635759,7.169860955048289,3.142325520990018
Brick_Cottage,1852,127,East,Stone,High,6.586048247993951,3.921142239932723,0.9733302116646663,9323,31,15.01167008406357,11.52780188260186,10.183735690902198
Brick_Cottage,1892,69,North,Brick,High,6.107603462249843,4.551512684985791,1.6834176859023902,10773,60,39.78492476334091,6.7392796709171945,13.414956041382176
Brick_Cottage,1772,195,West,Stone,Medium,6.829668733641011,4.222607805155653,1.522678246682682,17786,22,26.89038829514989,9.497722847375563,7.386275457671184
Thatched_Hut,1839,270,West,Thatch,High,7.401892113256087,3.627719980897867,1.8331287256254085,7568,52,20.698653964781563,6.925894301632645,16.885926069531962
Wooden_House,1886,109,North,Timber,High,5.396657185087946,3.9607603101332596,1.5387710191417894,6885,69,18.646080815501165,8.550007178482696,11.853170583594615
Thatched_Hut,1992,240,East,Brick,High,3.7667755256217954,2.8219663446290544,0.8652925083493044,12060,75,17.709752059328427,10.504050248173945,17.253381109562113
Thatched_Hut,1760,183,South,Thatch,Medium,3.6923692416481417,3.779168569902073,1.8974888746385286,12844,28,29.924582951634463,11.172057664613824,6.549441124497726
Brick_Cottage,1897,209,East,Thatch,High,4.6826601570864765,3.4676817642497575,0.657253620808987,11111,69,22.58163494559058,10.870880682065351,11.313635870916569
Brick_Cottage,1994,142,North,Thatch,Medium,7.2301783574098035,2.400033401949111,0.9019141251602718,18450,48,38.96232098105835,9.075265153012479,12.20010095681796
Thatched_Hut,1710,92,East,Stone,Medium,5.5928522198835,2.727632829748912,1.2802919115858284,14491,58,30.515290919360844,6.741714207367555,20.50907429311087
Wooden_House,1761,179,West,Timber,Low,4.587146064320517,2.8750803521647583,1.3486130391063522,7338,64,33.761337731468835,9.62863368283306,16.755469123791435
Stone_Villa,1925,109,East,Thatch,Low,5.096667178044078,4.772928701157674,0.5229658799403581,14268,36,18.7822464574948,9.969335320457256,14.604963216971385
Thatched_Hut,1852,200,North,Timber,High,5.894380429618684,2.6911599181576684,1.6708590887314099,8758,75,12.375592273258775,5.0748439307945095,18.41794815962373
Wooden_House,1898,260,West,Stone,Medium,6.111798632551369,2.8677317084590044,1.0424109776380843,16373,65,24.63468512145643,8.074473576523122,17.343837236019382
Brick_Cottage,1751,80,East,Thatch,Low,4.11567803913162,3.108062390268297,1.1096278115032068,9810,86,19.437446396386818,10.90283429975235,17.93944692858254
Brick_Cottage,1959,292,East,Stone,High,7.408126706180704,3.991228215876161,1.7140543166554187,14139,88,16.06249495023771,8.427113173701333,19.325294400688
Wooden_House,1758,54,West,Stone,Low,5.679088907931155,2.3547151774164217,1.0689250875913168,11791,33,38.57926392402584,7.179628095143248,9.37700075866896
Stone_Villa,1771,260,South,Timber,Low,4.042753271169117,4.861835637481328,0.5708373147421322,12171,86,23.31964643026091,11.102584397172638,17.767030560482862
Brick_Cottage,1847,211,West,Thatch,Medium,7.074541013384534,4.596713660284293,0.7646596557055254,16930,42,15.241257761463569,6.0911648827086395,11.84167411530122
Brick_Cottage,1762,59,South,Stone,Medium,3.798553724317715,3.7316482190268507,1.9338547585822736,7731,80,15.959519580434174,6.445116626913403,15.126124997127496
Brick_Cottage,1942,138,North,Thatch,Low,7.130941732710051,4.02211360227487,0.6056080436037712,17199,42,18.421292273937823,9.811606568552934,9.09402969809518
Wooden_House,1806,179,North,Timber,Low,7.48626262515593,2.049981413732648,1.0323968014520244,5869,46,39.97948804569138,7.467051590686025,13.163117485694293
Thatched_Hut,1925,175,West,Stone,Medium,6.3017271966260155,3.016834326045346,1.2547687505770169,10166,73,18.04034501558792,9.991117850136453,17.049273449152906
Brick_Cottage,1917,60,West,Timber,High,6.581788884295959,4.386980691984326,1.2399212410078402,5093,29,19.86405413735361,6.103925348816443,11.384648454262486
Thatched_Hut,1940,227,North,Thatch,Medium,4.8492113458699455,2.2324489213771574,0.5059399145182142,7987,96,29.779843839520044,6.7658836272059215,26.81087483430867
Stone_Villa,1958,208,South,Thatch,Low,7.266307410935735,2.8469415026321605,1.2517440971862355,17847,35,18.81884129230895,6.096531648545435,9.167049876861107
Brick_Cottage,1961,105,North,Timber,High,5.6188558644334705,3.7558904850029338,1.0756586869661138,14967,60,16.4741275317908,11.670372194944568,10.960049649821274
Brick_Cottage,1704,256,West,Brick,Low,6.429553786390219,2.769239083096825,1.9581190032118356,15452,74,14.759115599487961,7.837827725956469,16.711597556458162
Stone_Villa,1960,250,North,Stone,High,7.1964308636451175,4.801933922433557,0.7387386259907447,13627,80,19.380479950833767,7.3605393693715815,24.007986316750177
Brick_Cottage,1753,264,West,Thatch,Low,7.400719903902033,2.393175892412871,1.0312312951392424,9947,68,13.177470688863206,5.099415093195353,12.69683128556966
Thatched_Hut,1746,132,West,Thatch,High,6.832817426386697,4.392183073723336,1.1292222276347297,11651,92,10.559397592443487,6.073923055876212,23.43625002183991
Wooden_House,1914,186,North,Stone,High,4.71207002792812,3.5238460757192245,1.0860403056514232,11979,71,34.13925092004032,7.947950993697496,18.151970371344404
Thatched_Hut,1876,148,South,Timber,Low,7.366190066208329,4.250992327459868,1.498746241477794,11794,21,14.136848272437296,5.479519548003259,4.811338100354043
Wooden_House,1708,198,East,Timber,High,6.012478124974287,2.9321459849343423,0.8232692863216533,17492,69,33.27930549445727,8.575175306543517,16.629349813368833
Wooden_House,1798,122,North,Timber,Medium,7.222569905407839,3.5434688069361164,0.8316073292209878,11524,62,33.926274369599795,8.185108069251134,15.016391214584013
Thatched_Hut,1719,205,East,Brick,Low,6.204420103257407,4.570506049169529,1.5938164227512797,8144,96,26.137585789877292,10.370176982410463,26.620254913035566
Thatched_Hut,1940,239,North,Brick,Medium,4.728955847390882,3.4006342973693133,1.2504357780172695,8587,27,19.29045874938854,9.618618909802215,7.588533856123755
Thatched_Hut,1760,287,East,Thatch,Low,4.980098096571264,3.079159585730809,1.1227335140859656,18387,78,14.350982012496655,8.121631137244016,18.53176380081142
Thatched_Hut,1877,164,South,Timber,High,5.701887108411762,3.6084661587582083,0.7538045775158777,5076,84,32.10415320162997,6.5726249007355,22.483710087591984
Stone_Villa,1761,56,South,Stone,High,6.660059366239528,4.1520882591091,0.7812908343682499,14007,31,28.041609579453578,10.088044962124645,11.712752894663755
Brick_Cottage,1844,129,North,Thatch,High,4.77193020536134,3.330690036495508,0.5158274552238509,13959,23,29.663603694806923,9.95503472417943,7.916875431084776
Wooden_House,1915,193,West,Stone,Low,5.818924664536768,4.816630925426819,0.6371394032925639,11553,96,10.260072695353932,6.073073123607712,17.099590285445398
Thatched_Hut,1702,146,East,Thatch,Medium,4.882499974305606,2.884837472127026,1.3352580420353615,16877,60,37.825510471234736,11.403262819977819,14.290375339427234
Thatched_Hut,1859,53,West,Brick,Medium,6.763077618540429,3.426390818507361,1.8378096950126148,13297,26,11.988705623396507,5.450835812105302,5.528974616398715
Thatched_Hut,1926,53,West,Thatch,Low,5.366912375071802,4.270782978024324,0.9307471476958362,17108,88,21.00417655420017,5.385263962249013,23.108249479622888
Stone_Villa,1968,152,West,Brick,Low,3.806891307411541,4.067363271487275,0.9916208388441923,11694,88,22.08134948955101,6.311452923636989,16.01633653163394
